latitude,longitude,occurrence
36.0,8.5,-16.83946894409938
36.0,8.5,-16.83946894409938
36.5,8.5,-21.00509627329193
36.5,8.5,-21.00509627329193
40.5,8.5,-0.3337031055900619
44.5,8.5,-11.247785714285714
45.0,8.5,-15.619278260869562
45.5,8.5,-14.24613913043478
46.0,8.5,-13.792239130434782
46.5,8.5,-11.064471428571428
47.0,8.5,-8.488904761904761
47.5,8.5,-9.956425324675322
48.0,8.5,-11.061778881987577
49.0,8.5,-7.892974750830565
49.5,8.5,0.2028279069767443
52.0,8.5,-3.662155052264808
52.5,8.5,-2.666152159468438
53.5,8.5,-2.168644761904761
55.0,8.5,-1.4985
-1.0,9.0,-1.7744
4.5,9.0,-13.818025974025977
5.0,9.0,-18.33348571428571
7.5,9.0,-3.600576958525345
8.5,9.0,-18.1082842364532
9.5,9.0,-6.510051298701299
10.0,9.0,-11.920648172757474
10.5,9.0,-16.140811627906977
11.0,9.0,-10.814215946843856
11.5,9.0,-5.3538476190476185
12.0,9.0,-1.3647609523809523
15.0,9.0,-1.7774360248447203
17.0,9.0,-10.802211801242237
25.0,9.0,-9.53615962732919
27.5,9.0,-10.442139751552794
28.5,9.0,-15.36791552795031
33.5,9.0,-13.89047950310559
34.0,9.0,-13.792765217391306
35.5,9.0,-13.523387577639753
35.5,9.0,-13.523387577639753
36.5,9.0,-20.62013664596273
36.5,9.0,-20.62013664596273
37.0,9.0,-10.283065217391304
37.0,9.0,-10.283065217391304
39.5,9.0,-2.390483850931677
42.5,9.0,-3.910650476190476
44.5,9.0,-10.19407714285714
45.0,9.0,-12.996524675324675
45.5,9.0,-10.041652795031052
46.0,9.0,-9.70504596273292
46.5,9.0,-7.326877018633541
47.0,9.0,-2.923157142857142
47.5,9.0,-9.324150476190477
48.0,9.0,-11.154038870431894
48.5,9.0,-11.789820779220776
49.0,9.0,-7.41414409937888
49.5,9.0,-4.235260439560439
50.5,9.0,0.0144040816326531
52.0,9.0,-4.385755194805195
52.5,9.0,-2.810230476190476
53.0,9.0,-2.4882259740259745
54.0,9.0,-2.503518095238095
54.5,9.0,-2.219472049689441
55.0,9.0,-1.88123602484472
-2.0,9.5,-0.1521109890109889
-1.0,9.5,-4.451635294117646
0.5,9.5,-5.015510989010989
4.0,9.5,-11.574414285714289
4.5,9.5,-13.341460591133004
5.0,9.5,-17.09700769230769
6.0,9.5,-23.85955064935065
6.5,9.5,-18.64065156794425
9.5,9.5,-4.319867441860464
10.0,9.5,-14.133678737541528
10.5,9.5,-16.81821168831169
11.5,9.5,-9.14972
33.5,9.5,-13.278978881987577
34.0,9.5,-15.489934782608696
34.5,9.5,-15.14928944099379
35.0,9.5,-13.532210559006211
35.0,9.5,-13.532210559006211
36.0,9.5,-14.238605590062113
36.0,9.5,-14.238605590062113
36.5,9.5,-18.43396956521739
36.5,9.5,-18.43396956521739
37.0,9.5,-18.761275155279503
37.0,9.5,-18.761275155279503
45.0,9.5,-9.87142
45.5,9.5,-5.422997515527951
46.0,9.5,-10.406581987577638
46.5,9.5,-5.191770476190476
47.0,9.5,-4.915081904761904
47.5,9.5,-6.217563354037266
48.0,9.5,-9.475852597402596
49.0,9.5,-7.108852142857142
49.5,9.5,-1.833981168831169
50.5,9.5,-2.0511285714285714
51.5,9.5,-6.415836363636362
52.0,9.5,-6.423075974025974
52.5,9.5,-4.87019619047619
53.5,9.5,-2.5570742857142856
54.0,9.5,-3.4191209523809523
54.5,9.5,-2.95838
55.0,9.5,-3.503662111801241
55.5,9.5,-1.361694805194805
-1.5,10.0,-6.4460889400921655
-1.0,10.0,-5.4232578947368415
-0.5,10.0,-4.7844952380952375
1.0,10.0,-5.492032919254659
2.5,10.0,-6.204992307692307
3.0,10.0,-4.909163636363635
3.5,10.0,-8.215361490683229
6.0,10.0,-19.616402597402598
8.5,10.0,-11.54730775510204
10.0,10.0,-7.349031818181818
11.0,10.0,-13.473194019933556
11.5,10.0,-9.93955619047619
12.0,10.0,-3.233695918367347
24.5,10.0,-11.968318012422358
25.5,10.0,-12.9073
28.0,10.0,-14.003218633540373
34.0,10.0,-16.51562049689441
34.5,10.0,-17.433347826086955
35.0,10.0,-15.074667080745344
35.0,10.0,-15.074667080745344
35.5,10.0,-13.21111614906832
35.5,10.0,-13.21111614906832
36.5,10.0,-16.11304161490683
36.5,10.0,-16.11304161490683
37.0,10.0,-16.12963664596273
37.0,10.0,-16.12963664596273
45.5,10.0,-6.353791558441557
46.0,10.0,-13.301927950310558
46.5,10.0,-4.297027329192547
47.0,10.0,-0.2579602484472048
47.5,10.0,-3.739585064935064
48.0,10.0,-9.263851428571428
48.5,10.0,-8.671841558441558
49.0,10.0,-5.628854006968641
49.5,10.0,-1.320269387755102
50.5,10.0,-2.300300332225913
51.0,10.0,-6.700614285714286
52.0,10.0,-8.887956493506493
52.5,10.0,-6.122250498338871
53.0,10.0,-5.168548504983389
53.5,10.0,-4.368717142857142
54.0,10.0,-4.483253246753247
54.5,10.0,-3.788134551495017
0.0,10.5,-1.773151648351648
3.0,10.5,-12.520437142857142
3.5,10.5,-12.155343609022555
4.0,10.5,-9.943927551020408
6.5,10.5,-19.82747012987013
7.5,10.5,-11.34412932330827
8.5,10.5,-8.315696326530611
9.0,10.5,-1.2393526315789474
11.5,10.5,-5.614777740863787
24.5,10.5,-11.107344720496894
25.0,10.5,-10.289409937888198
25.5,10.5,-9.274283229813662
26.0,10.5,-3.620010559006211
26.5,10.5,-5.794980745341614
33.0,10.5,-10.977340372670806
33.5,10.5,-12.732111801242237
35.0,10.5,-14.683385093167702
35.0,10.5,-14.683385093167702
35.5,10.5,-12.222498136645962
35.5,10.5,-12.222498136645962
36.0,10.5,-12.561175155279502
36.0,10.5,-12.561175155279502
36.5,10.5,-15.628231677018634
36.5,10.5,-15.628231677018634
43.0,10.5,-4.936101242236026
43.5,10.5,-8.68917950310559
44.0,10.5,-4.899004761904762
44.5,10.5,-0.8059152380952378
45.0,10.5,-6.195774285714286
45.5,10.5,-6.427165838509317
46.0,10.5,-11.13938476190476
46.5,10.5,-7.993140952380952
47.5,10.5,-1.697631055900621
48.0,10.5,-9.412707619047618
48.5,10.5,-9.593789440993788
49.0,10.5,-5.181682926829269
49.5,10.5,0.1655877551020409
50.5,10.5,-1.9982934065934064
51.0,10.5,-8.031993333333332
51.5,10.5,-8.153285714285715
52.0,10.5,-9.671247826086956
52.5,10.5,-5.22462012987013
53.0,10.5,-5.81838380952381
53.5,10.5,-5.936211295681063
54.0,10.5,-6.393358139534883
63.0,10.5,0.3469726708074535
-1.0,11.0,-6.268137142857142
0.0,11.0,0.2389795918367349
1.5,11.0,-8.159216149068323
3.5,11.0,-14.966149206349206
6.0,11.0,-9.593585
8.0,11.0,-6.6557966386554615
9.0,11.0,-5.147955510204081
11.0,11.0,-3.0647
11.5,11.0,-2.139468831168831
27.0,11.0,-7.335978881987577
33.0,11.0,-10.16704596273292
37.0,11.0,-11.903800621118013
37.0,11.0,-11.903800621118013
43.0,11.0,-3.3519863354037267
43.5,11.0,-5.209654658385093
44.0,11.0,-4.075144761904761
44.5,11.0,0.0587670807453417
45.0,11.0,-5.962231428571428
45.5,11.0,-12.041710476190476
46.0,11.0,-13.804734161490682
46.5,11.0,-15.995203726708072
47.5,11.0,-3.010460248447205
48.0,11.0,-10.607598757763975
49.0,11.0,-3.9690548172757474
49.5,11.0,-0.067440069686411
50.5,11.0,-6.064589895470384
51.0,11.0,-14.75322380952381
52.0,11.0,-11.383561904761905
52.5,11.0,-5.886663636363636
54.0,11.0,-8.230560797342193
63.0,11.0,-0.2805038095238093
63.5,11.0,-2.0831295238095238
64.0,11.0,-0.0340006211180122
-2.5,11.5,-0.7235957983193275
3.5,11.5,-16.156085714285712
4.0,11.5,-18.999104433497536
5.0,11.5,-27.97892077922078
5.5,11.5,-29.44601298701299
6.0,11.5,-22.820005714285717
7.5,11.5,-16.416408710801395
8.0,11.5,-7.200164451827242
8.5,11.5,-16.261184210526313
9.0,11.5,-4.824243205574914
9.5,11.5,-1.7234999999999996
25.0,11.5,-8.574552795031053
32.0,11.5,-11.753188819875776
33.0,11.5,-13.475238509316773
42.5,11.5,-1.2438335403726706
43.0,11.5,-2.481488198757764
43.5,11.5,-0.2050105590062111
45.0,11.5,-6.369682608695652
45.5,11.5,-9.537751298701298
46.5,11.5,-10.818660869565218
47.5,11.5,-2.7106925465838505
48.0,11.5,-9.650975776397514
48.5,11.5,-9.806922077922078
49.0,11.5,-4.6572461794019935
49.5,11.5,-2.9151485714285714
50.0,11.5,-2.7564
50.5,11.5,-8.318995016611295
51.0,11.5,-13.339783673469388
51.5,11.5,-11.04187619047619
52.0,11.5,-8.580625465838509
52.5,11.5,-5.471293333333334
53.0,11.5,-5.353560797342193
53.5,11.5,-7.658018095238096
54.0,11.5,-11.44965714285714
55.5,11.5,-5.720118012422359
63.0,11.5,-0.9897528239202656
63.5,11.5,-1.3948657142857142
-18.0,12.0,-5.4666434782608695
4.5,12.0,-27.441807563025208
6.5,12.0,-14.463708441558442
7.5,12.0,-9.848253246753243
8.5,12.0,-9.001785714285713
9.0,12.0,-0.0652003484320556
30.5,12.0,-17.54601118012422
31.0,12.0,-16.092241614906833
42.0,12.0,-3.6939104761904753
44.5,12.0,-2.5299247619047613
45.0,12.0,-6.797107619047619
45.5,12.0,-9.82593523809524
46.5,12.0,-0.8620018633540372
47.5,12.0,-1.5643770186335402
48.0,12.0,-8.327045341614907
48.5,12.0,-9.51117238095238
49.0,12.0,0.2394116883116884
49.5,12.0,-1.3268541528239202
50.0,12.0,-7.153885017421603
50.5,12.0,-9.999027272727272
51.0,12.0,-12.002051428571429
51.5,12.0,-7.195086666666667
52.0,12.0,-4.917176190476191
52.5,12.0,-4.60641619047619
53.0,12.0,-3.7385459627329194
53.5,12.0,-7.411628571428571
54.0,12.0,-11.980782857142858
55.0,12.0,-12.196711428571426
55.5,12.0,-6.470882857142857
63.0,12.0,-0.5517561904761903
63.5,12.0,0.0308354037267082
-18.0,12.5,-7.705040372670807
-17.5,12.5,-2.7761515527950307
-17.0,12.5,-2.2317031055900616
-16.5,12.5,-4.634468944099378
0.0,12.5,-3.215236134453781
2.0,12.5,-5.3498
3.0,12.5,-12.910049689440994
6.5,12.5,-13.817557792207792
8.0,12.5,-5.729669387755102
8.5,12.5,-11.19456326530612
9.5,12.5,-5.336864092664092
26.5,12.5,-8.211090683229813
30.5,12.5,-16.626603726708076
32.0,12.5,-11.610011180124223
42.0,12.5,-1.26584
44.0,12.5,-1.0899028571428568
45.5,12.5,-8.733787662337662
46.0,12.5,-8.679994285714285
46.5,12.5,-1.5141801242236022
47.5,12.5,-1.3363906832298136
48.0,12.5,-8.3178900621118
49.0,12.5,-4.873777922077921
49.5,12.5,-4.423048172757475
50.0,12.5,-7.8798673469387746
50.5,12.5,-8.477553061224489
51.0,12.5,-9.300757475083056
51.5,12.5,-5.1443467532467535
52.5,12.5,-5.132749523809523
53.0,12.5,-4.308752795031055
53.5,12.5,-7.149911428571428
54.0,12.5,-11.17254155844156
63.0,12.5,0.1738714285714287
64.5,12.5,-1.618175155279503
-20.0,13.0,-7.902372049689442
-18.5,13.0,-6.704344720496894
-17.0,13.0,-1.4836561904761902
0.5,13.0,-4.8482303571428575
1.0,13.0,-8.27850357142857
4.0,13.0,-26.29291822660098
5.0,13.0,-38.31119691119692
5.5,13.0,-30.06836163265306
6.5,13.0,-12.37810199335548
8.0,13.0,-4.990753333333333
9.0,13.0,-13.172845714285714
9.5,13.0,-6.601306271777003
13.5,13.0,-3.0489285714285708
26.5,13.0,-8.296944720496894
27.0,13.0,-8.772418633540372
29.5,13.0,-15.868310559006211
31.5,13.0,-13.15202546583851
32.5,13.0,-12.246829192546585
41.5,13.0,-0.2355838095238094
46.5,13.0,-0.9660331168831164
48.0,13.0,-6.79343602484472
48.5,13.0,-5.944928571428571
49.0,13.0,-4.7312828571428565
49.5,13.0,-4.968579047619048
50.0,13.0,-7.5098723809523795
50.5,13.0,-7.506456810631228
51.0,13.0,-10.800677551020406
51.5,13.0,-6.335563265306122
52.0,13.0,-6.6033928571428575
52.5,13.0,-7.704397402597402
53.0,13.0,-7.03796245847176
53.5,13.0,-9.998569523809524
55.5,13.0,-10.241331055900618
64.5,13.0,-0.3292419047619045
-21.0,13.5,-6.397102484472049
-20.0,13.5,-13.578268944099378
-18.0,13.5,-6.877114906832298
-1.5,13.5,-4.052362857142858
-1.0,13.5,-3.0404274725274725
1.0,13.5,-7.328794285714285
5.5,13.5,-26.943795
7.5,13.5,-12.994798701298702
13.5,13.5,-2.333251552795031
14.0,13.5,-1.9484869565217389
20.5,13.5,-5.39022546583851
27.5,13.5,-9.798673291925466
30.0,13.5,-15.729883229813664
32.5,13.5,-11.45637204968944
37.5,13.5,-0.7179105590062111
37.5,13.5,-0.7179105590062111
38.0,13.5,-1.2230254658385091
38.0,13.5,-1.2230254658385091
42.5,13.5,-3.993652173913043
43.0,13.5,-0.5803850931677017
46.0,13.5,-4.332816611295681
48.0,13.5,-1.1412726708074534
48.5,13.5,-1.4484485714285713
49.5,13.5,-2.30798
50.0,13.5,-5.929650476190476
50.5,13.5,-10.398288198757763
51.0,13.5,-12.853910204081632
51.5,13.5,-7.920319601328904
52.0,13.5,-8.573129523809524
52.5,13.5,-8.670124916943521
53.0,13.5,-9.030647402597404
53.5,13.5,-11.653925465838512
55.5,13.5,-10.453391304347823
-21.5,14.0,-5.314644720496894
-21.0,14.0,-10.419304347826088
-20.5,14.0,-12.447007453416148
-20.0,14.0,-12.853833540372673
-19.0,14.0,-9.963280745341615
-17.5,14.0,-6.409207619047619
1.5,14.0,-10.880417346938776
5.0,14.0,-25.57774
5.5,14.0,-24.7606362369338
6.0,14.0,-17.64185714285714
6.5,14.0,-10.554280124223602
8.5,14.0,-7.741519254658385
9.5,14.0,-3.2911020408163267
10.0,14.0,0.2102976744186048
11.0,14.0,-4.036469523809524
12.5,14.0,-1.4514066666666663
13.0,14.0,-1.8981447204968944
13.5,14.0,-6.300473913043478
27.5,14.0,-9.526752795031056
42.5,14.0,-0.2975068322981364
48.0,14.0,-1.8688076190476188
48.5,14.0,-1.6776428571428572
49.0,14.0,-0.5631316770186333
49.5,14.0,-0.9442361904761905
50.0,14.0,-1.877498051948052
50.5,14.0,-4.8144028571428565
51.0,14.0,-9.498384415584416
51.5,14.0,-7.706650166112956
52.5,14.0,-8.26575918367347
53.0,14.0,-9.860294285714286
53.5,14.0,-13.326312380952382
55.5,14.0,-9.851195652173914
56.0,14.0,0.1700192546583852
65.0,14.0,-0.4793875776397515
-22.5,14.5,-5.038972049689441
-22.0,14.5,-7.11345652173913
-21.0,14.5,-12.765600621118011
-19.0,14.5,-9.285052173913042
-18.0,14.5,-5.763472049689441
-17.5,14.5,-4.613334782608695
-16.5,14.5,0.2265104761904763
-14.0,14.5,-0.1684253246753246
5.0,14.5,-24.38918030888031
6.5,14.5,-8.277785714285715
8.0,14.5,-10.138431168831168
9.5,14.5,-4.397955900621117
10.5,14.5,0.0995073170731708
12.5,14.5,-3.8745465116279063
13.0,14.5,-2.04507701863354
13.5,14.5,-11.628637888198757
27.5,14.5,-10.544904347826089
32.5,14.5,-12.169101863354037
48.5,14.5,-0.2709335403726706
51.0,14.5,-2.952568106312292
51.5,14.5,-9.265873421926909
52.0,14.5,-11.167486335403726
52.5,14.5,-11.385444155844151
53.0,14.5,-11.298158385093164
53.5,14.5,-13.16563714285714
56.0,14.5,-5.489721739130435
65.0,14.5,-0.2556043478260867
-22.5,15.0,-9.657584472049688
-22.0,15.0,-10.972090683229814
-21.5,15.0,-12.616183850931677
-20.0,15.0,-10.885772670807452
-18.5,15.0,-6.574170186335404
-17.5,15.0,-4.533099047619047
-17.0,15.0,-3.273498095238095
-16.5,15.0,-0.7150180952380951
-2.5,15.0,-1.1945606271777005
-1.5,15.0,-1.3358795918367343
1.0,15.0,-9.904435164835164
2.0,15.0,-22.54626090225564
2.5,15.0,-24.55437857142857
3.0,15.0,-31.623026254826254
4.0,15.0,-25.228153383458647
7.0,15.0,-11.803021739130433
10.0,15.0,-5.5593979591836735
11.0,15.0,-1.2245118012422358
11.5,15.0,-3.238114285714285
12.0,15.0,-2.913714935064935
12.5,15.0,-8.428420779220778
13.0,15.0,-2.369557763975155
13.5,15.0,-11.722381366459626
23.0,15.0,-1.5316490683229813
27.5,15.0,-9.378547826086956
31.0,15.0,-13.571032298136648
32.0,15.0,-12.785806211180123
41.5,15.0,-0.2920757763975153
42.0,15.0,-2.231396273291925
48.0,15.0,-2.526046753246753
49.5,15.0,-0.0091837209302323
50.0,15.0,-3.872578405315614
50.5,15.0,-4.709211428571428
51.0,15.0,-4.613072727272727
51.5,15.0,-7.5509767441860465
52.0,15.0,-10.708245714285711
52.5,15.0,-10.630155844155844
53.0,15.0,-9.45710476190476
53.5,15.0,-11.564790259740262
54.0,15.0,-13.35180285714286
56.5,15.0,-2.3286071428571424
57.0,15.0,0.1227636363636366
65.5,15.0,0.2680981366459629
-22.5,15.5,-12.143555900621116
-21.5,15.5,-9.86704347826087
-20.0,15.5,-8.57892360248447
-19.5,15.5,-6.753807453416149
-19.0,15.5,-6.046596894409937
-18.5,15.5,-3.630789440993788
-18.0,15.5,-3.302803105590062
-17.5,15.5,-3.335783809523809
-17.0,15.5,-2.545713333333333
-16.5,15.5,-1.8269655844155843
-16.0,15.5,-0.9891733333333328
-14.0,15.5,-1.0831425249169433
-2.5,15.5,-4.204676411960132
-0.5,15.5,-8.685381467181466
2.0,15.5,-23.20059387755102
4.0,15.5,-24.54938896103896
6.5,15.5,-11.11294761904762
7.5,15.5,-11.3304099378882
9.5,15.5,-8.878677551020408
10.0,15.5,-7.822701298701297
11.0,15.5,-10.091156521739132
12.5,15.5,-13.61981827242525
13.0,15.5,-13.075637662337662
30.0,15.5,-10.734401863354035
31.5,15.5,-11.4934
48.5,15.5,-5.697287619047619
49.5,15.5,-1.0613136363636362
50.0,15.5,-7.757518181818181
50.5,15.5,-4.86224081632653
51.0,15.5,-7.690183056478404
51.5,15.5,-5.92229025974026
52.0,15.5,-7.969675415282391
52.5,15.5,-7.762510476190477
53.0,15.5,-8.280638775510202
53.5,15.5,-12.26340365448505
54.0,15.5,-11.668737267080743
56.5,15.5,-5.615442207792208
57.0,15.5,-2.157977922077922
57.5,15.5,-0.2304636363636363
-26.0,16.0,-10.825711180124223
-23.5,16.0,-10.53612608695652
-23.0,16.0,-11.454378260869564
-21.5,16.0,-9.821221739130436
-21.0,16.0,-4.981650931677019
-20.5,16.0,-5.561935403726707
-19.0,16.0,-4.091765838509317
-18.5,16.0,-3.6842677018633534
-18.0,16.0,-3.3234490683229816
-17.5,16.0,-2.331115238095238
-17.0,16.0,-1.5108253246753245
-16.5,16.0,-1.580035714285714
-1.0,16.0,-9.459462934362934
-0.5,16.0,-12.607410204081631
5.0,16.0,-24.580360278745644
6.5,16.0,-14.233694285714284
8.0,16.0,-17.562830476190474
8.5,16.0,-16.135091304347828
9.0,16.0,-14.253313636363636
9.5,16.0,-13.730161794019931
10.0,16.0,-11.159883850931678
10.5,16.0,-14.71096708074534
11.5,16.0,-12.220212987012989
13.5,16.0,-14.60991632653061
38.0,16.0,-2.093668322981366
38.0,16.0,-2.093668322981366
45.5,16.0,0.3849453416149069
48.5,16.0,-8.834894409937888
49.0,16.0,-7.436420952380953
49.5,16.0,-4.12903023255814
50.0,16.0,-7.584352491694352
50.5,16.0,-6.271889795918367
51.5,16.0,-3.788494805194805
52.0,16.0,-5.89612857142857
52.5,16.0,-7.963521118012421
53.0,16.0,-8.279855400696864
53.5,16.0,-13.332334285714284
54.0,16.0,-13.25804380952381
56.5,16.0,-8.18246753246753
57.0,16.0,-5.9607658385093165
57.5,16.0,-3.4919638095238086
58.0,16.0,0.3613602484472051
66.0,16.0,0.3190621118012423
-28.5,16.5,-1.336872049689441
-27.0,16.5,-9.708663975155275
-23.5,16.5,-12.305577639751554
-23.0,16.5,-11.156714906832295
-22.5,16.5,-7.567088198757763
-21.5,16.5,-7.188756521739129
-21.0,16.5,-6.063299999999999
-20.5,16.5,-5.901540993788819
-19.0,16.5,-4.257796894409937
-18.5,16.5,-4.291739751552795
-18.0,16.5,-3.3683229813664592
-17.5,16.5,-3.5405904761904754
-14.5,16.5,-2.324522448979592
-5.5,16.5,-5.9618116883116885
-5.0,16.5,-1.095222448979592
-3.0,16.5,-7.458291029900332
-2.0,16.5,-18.68084617940199
-1.5,16.5,-16.295654152823918
1.0,16.5,-18.4214
2.0,16.5,-25.797750871080137
5.5,16.5,-17.13075
7.0,16.5,-16.37689378881987
8.0,16.5,-15.751073333333334
8.5,16.5,-16.01605813953488
9.0,16.5,-17.038339751552794
9.5,16.5,-17.38104099378882
10.0,16.5,-12.7656487012987
10.5,16.5,-14.367799378881989
12.5,16.5,-16.566320952380952
14.0,16.5,-16.842081904761905
31.0,16.5,-7.321749068322982
45.0,16.5,-4.61656
45.5,16.5,-2.405920952380952
48.0,16.5,-6.387353896103895
49.0,16.5,-8.650098095238095
49.5,16.5,-6.4377545454545455
50.0,16.5,-1.9696530612244896
50.5,16.5,-1.2545461038961037
51.0,16.5,-4.732133333333332
51.5,16.5,-4.380299047619048
52.0,16.5,-7.891787662337661
52.5,16.5,-7.653313289036543
53.0,16.5,-7.84004857142857
53.5,16.5,-12.262411428571427
54.0,16.5,-14.89042591362126
54.5,16.5,-13.968594409937886
57.5,16.5,-3.785097142857142
63.5,16.5,0.3083204968944101
64.0,16.5,-0.8508751552795031
64.5,16.5,-1.518221118012422
-28.0,17.0,-9.42031801242236
-27.0,17.0,-11.701400621118012
-26.0,17.0,-12.555815527950308
-25.5,17.0,-13.226337888198758
-23.5,17.0,-11.763646583850932
-23.0,17.0,-10.67022298136646
-22.5,17.0,-8.853928571428572
-22.0,17.0,-7.320314906832297
-21.5,17.0,-8.585372049689441
-20.5,17.0,-6.8059457142857145
-15.0,17.0,-2.3270367346938774
-9.5,17.0,0.3057501661129569
-7.5,17.0,-12.984649999999997
-7.0,17.0,-11.576453246753246
-5.5,17.0,-11.737362987012988
-4.0,17.0,-9.413627329192543
-3.0,17.0,-14.72097619047619
-1.0,17.0,-19.829635714285715
0.5,17.0,-16.960139285714284
4.5,17.0,-23.745485
6.0,17.0,-19.33343809523809
6.5,17.0,-21.15012476190476
7.5,17.0,-19.90015142857143
8.0,17.0,-17.52745341614907
8.5,17.0,-16.721670034843207
10.0,17.0,-16.993440372670804
12.5,17.0,-17.252614285714284
13.0,17.0,-17.87766948051948
19.5,17.0,-2.1444037267080747
30.5,17.0,-8.478549689440992
41.0,17.0,-1.5332894409937887
44.0,17.0,-0.4257403726708073
47.5,17.0,-0.0233416149068321
48.0,17.0,-5.181422857142857
48.5,17.0,-5.6802064935064935
49.0,17.0,-6.942742207792207
49.5,17.0,-5.389640952380953
51.5,17.0,-2.783490062111801
52.0,17.0,-6.650612244897959
52.5,17.0,-6.438312956810631
53.0,17.0,-5.927463265306122
53.5,17.0,-10.806087662337664
54.0,17.0,-14.626130476190475
54.5,17.0,-14.419516190476193
59.0,17.0,0.0426937888198759
59.5,17.0,0.2303714285714286
64.0,17.0,-1.4629540372670806
64.5,17.0,-2.010125465838509
-28.5,17.5,-9.2649900621118
-28.0,17.5,-11.81837701863354
-27.5,17.5,-13.260963354037266
-27.0,17.5,-12.941445341614909
-26.5,17.5,-12.321260869565217
-25.5,17.5,-13.445627329192543
-24.5,17.5,-12.29925093167702
-24.0,17.5,-12.62076708074534
-22.5,17.5,-10.04756894409938
-22.0,17.5,-9.284160869565218
-20.5,17.5,-6.910055900621117
-8.5,17.5,-14.673912891986062
-8.0,17.5,-17.3036850174216
-5.5,17.5,-21.24678181818182
-5.0,17.5,-15.38905087108014
-4.5,17.5,-17.804295714285715
-3.5,17.5,-18.149255
-0.5,17.5,-18.890929616724737
0.0,17.5,-19.93257857142857
4.5,17.5,-24.11726857142857
5.0,17.5,-22.699962126245847
6.5,17.5,-21.503970431893688
8.0,17.5,-20.84313619047619
9.5,17.5,-15.943242857142856
10.0,17.5,-18.9229099378882
10.5,17.5,-20.23872077922078
12.0,17.5,-17.04951948051948
13.0,17.5,-18.946477272727275
28.5,17.5,-8.093665838509315
29.0,17.5,-10.3649099378882
29.5,17.5,-10.81432546583851
47.5,17.5,-0.8783583850931674
48.0,17.5,-1.6397080745341612
48.5,17.5,0.0113266666666669
49.0,17.5,-2.51213602484472
49.5,17.5,-1.25333850931677
51.5,17.5,-2.248035238095237
52.0,17.5,-2.816874285714285
52.5,17.5,-6.396224252491694
53.0,17.5,-5.635725714285714
53.5,17.5,-9.974108571428571
54.0,17.5,-13.077392207792208
54.5,17.5,-14.711284053156144
59.0,17.5,-3.603615527950311
59.5,17.5,-4.622155238095239
64.0,17.5,-0.8671211180124221
64.5,17.5,-0.9635142857142855
65.0,17.5,0.0115782608695653
-29.5,18.0,-5.835578881987577
-29.0,18.0,-10.665784472049689
-28.5,18.0,-11.370785093167704
-28.0,18.0,-12.389505590062113
-27.5,18.0,-12.240889440993788
-27.0,18.0,-13.188
-26.5,18.0,-12.212401863354035
-25.0,18.0,-13.18443602484472
-23.5,18.0,-13.356744720496897
-21.5,18.0,-7.117654658385092
-20.5,18.0,-9.024401863354036
-20.0,18.0,-7.533162111801241
-16.0,18.0,-5.167677740863788
-15.5,18.0,-5.220697009966778
-9.0,18.0,-13.47191142857143
-8.0,18.0,-15.894457142857142
-5.5,18.0,-19.09836642857143
-5.0,18.0,-22.432287857142857
-4.5,18.0,-25.7199861003861
-1.5,18.0,-21.00636480836237
0.0,18.0,-16.515284668989548
0.5,18.0,-18.902849523809525
1.5,18.0,-25.19714617940199
2.0,18.0,-25.66434617940199
4.5,18.0,-23.290444897959183
5.0,18.0,-19.63451619047619
7.5,18.0,-26.535619254658386
8.0,18.0,-23.72094161490683
8.5,18.0,-19.64092111801242
9.0,18.0,-16.939824223602482
9.5,18.0,-15.3763049689441
10.0,18.0,-16.653652173913045
12.0,18.0,-17.5664961038961
17.5,18.0,-12.960960248447202
18.5,18.0,-0.7903881987577639
19.0,18.0,0.1985627329192547
19.5,18.0,-0.0199515527950308
29.5,18.0,-10.60586459627329
30.0,18.0,-11.010482608695652
30.5,18.0,-6.690971428571428
40.5,18.0,-4.598113664596273
44.0,18.0,-5.653494409937888
48.0,18.0,-3.216193788819876
48.5,18.0,-1.9518447204968945
49.5,18.0,-3.666437142857143
50.0,18.0,-1.3994925465838508
50.5,18.0,-2.192187577639751
51.0,18.0,-2.060907641196013
51.5,18.0,-2.471346753246753
52.0,18.0,-4.298318272425249
52.5,18.0,-6.802331428571429
53.0,18.0,-7.802217532467532
53.5,18.0,-11.328592358803988
54.0,18.0,-11.80668766233766
54.5,18.0,-13.401082608695653
59.5,18.0,-9.083095652173911
60.0,18.0,-3.4485677018633534
64.5,18.0,-1.2789950310559004
65.0,18.0,0.2609600000000001
-34.0,18.5,-4.021063975155279
-33.5,18.5,-2.340732919254658
-30.5,18.5,-3.3978975155279505
-30.0,18.5,-2.664719875776397
-29.0,18.5,-11.574994409937888
-28.0,18.5,-12.143826708074531
-27.5,18.5,-11.067484472049689
-27.0,18.5,-12.457550310559007
-26.5,18.5,-12.388627329192548
-26.0,18.5,-11.45576894409938
-25.5,18.5,-11.224414285714287
-25.0,18.5,-13.26734906832298
-23.5,18.5,-12.446668322981369
-22.5,18.5,-9.121086956521738
-22.0,18.5,-6.618823602484472
-17.5,18.5,-10.17181304347826
-14.5,18.5,-0.0275755102040815
-10.0,18.5,-2.6953071428571427
-9.5,18.5,-13.868835
-7.0,18.5,-15.599883673469384
-5.5,18.5,-21.641703571428568
-4.5,18.5,-24.778113333333334
-3.5,18.5,-29.954334415584416
-2.0,18.5,-21.4566051948052
